TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","7,864",29.4
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","5,925",68.4
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","31,895",28
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","3,620",28
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","28,074",30.8
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","30,668",8
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE & GIFT & TRUST - AREA, MEASURED IN COUNT","6,950",4.9
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE TO NON-RELATIVE - ACRES","2,318,067",9.5
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE TO NON-RELATIVE - ACRES","2,237,798",6
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE TO NON-RELATIVE - AREA, MEASURED IN COUNT","13,502",31.4
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA SALE TO NON-RELATIVE - AREA, MEASURED IN COUNT","13,374",9
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA TRUST - ACRES","1,280,775",16
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA TRUST - ACRES","1,234,626",5.8
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA TRUST - AREA, MEASURED IN COUNT","3,929",15.1
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, ANTICIPATE DISPOSAL, WITHIN 5 YRS, VIA TRUST - AREA, MEASURED IN COUNT","3,771",15.6
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - ACRES","49,001,202",35.5
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - ACRES","43,569,313",34.3
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - ACRES","5,431,889",24.3
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - AREA, MEASURED IN COUNT","218,608",18
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - AREA, MEASURED IN COUNT","201,881",37.7
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, FULLY PAID FOR - AREA, MEASURED IN COUNT","16,727",38.7
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, NOT FULLY PAID FOR - ACRES","3,733,668",61
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, NOT FULLY PAID FOR - ACRES","2,243,910",23.5
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, NOT FULLY PAID FOR - AREA, MEASURED IN COUNT","12,637",31.1
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, NOT FULLY PAID FOR - AREA, MEASURED IN COUNT","11,706",18.7
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION & TRUST - ACRES","8,473,849",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION & TRUST - AREA, MEASURED IN COUNT","25,950",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION, FAMILY HELD - ACRES","2,019,575",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION, FAMILY HELD - AREA, MEASURED IN COUNT","4,468",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, INDIVIDUAL & PARTNERSHIP - ACRES","34,968,410",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, INDIVIDUAL & PARTNERSHIP - AREA, MEASURED IN COUNT","177,171",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, INDIVIDUAL - ACRES","23,758,120",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, INDIVIDUAL - AREA, MEASURED IN COUNT","129,161",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, OTHER - ACRES","2,370,964",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, OTHER - AREA, MEASURED IN COUNT","11,734",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, PARTNERSHIP - ACRES","11,210,290",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, PARTNERSHIP - AREA, MEASURED IN COUNT","49,218",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, TRUST - ACRES","5,478,330",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, TRUST - AREA, MEASURED IN COUNT","19,764",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED - ACRES","20,794,193",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED - AREA, MEASURED IN COUNT","57,134",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, (EXCL OIL & GAS) - ACRES","7,514,096",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, (EXCL OIL & GAS) - AREA, MEASURED IN COUNT","20,060",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, OIL & GAS - ACRES","13,280,096",
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, OIL & GAS - AREA, MEASURED IN COUNT","50,218",0.9
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, WIND - ACRES","1,113,900",14.9
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, LEASED, WIND - AREA, MEASURED IN COUNT","4,018",41.9
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, SOLD - ACRES","486,269",4.6
TEXAS,"AG LAND, OWNED, RENTED TO OTHERS, RIGHTS, SOLD - AREA, MEASURED IN COUNT","4,389",5.1
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED - ACRES","34,355,392",12.9
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED - AREA, MEASURED IN COUNT","81,554",5.7
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED, (EXCL OIL & GAS) - ACRES","12,164,588",15
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED, (EXCL OIL & GAS) - AREA, MEASURED IN COUNT","25,683",29.6
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED, OIL & GAS - ACRES","22,190,804",12
TEXAS,"AG LAND, OWNED, RIGHTS, LEASED, OIL & GAS - AREA, MEASURED IN COUNT","70,853",9.2
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD - ACRES","2,064,632",19.1
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD - AREA, MEASURED IN COUNT","10,847",13.8
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD, (EXCL OIL & GAS) - ACRES","993,598",5.8
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD, (EXCL OIL & GAS) - AREA, MEASURED IN COUNT","3,544",20.6
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD, OIL & GAS - ACRES","1,071,034",7.4
TEXAS,"AG LAND, OWNED, RIGHTS, SOLD, OIL & GAS - AREA, MEASURED IN COUNT","8,400",13.2
TEXAS,"AG LAND, PASTURELAND, (EXCL RANGE), ORGANIC, TRANSITIONING - ACRES","1,035",17.7
TEXAS,"AG LAND, PASTURELAND, (EXCL RANGE), ORGANIC, TRANSITIONING - ACRES","1,035",8.4
TEXAS,"AG LAND, PASTURELAND, (EXCL RANGE), ORGANIC, TRANSITIONING - ACRES","3,002",27.1
TEXAS,"AG LAND, PASTURELAND, (EXCL RANGE), ORGANIC, TRANSITIONING - NUMBER OF OPERATIONS",4,12.4
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - ACRES","27,024,214",13.6
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - ACRES","22,903,641",7.3
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - ACRES","4,120,573",10.1
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - AREA, MEASURED IN COUNT","124,013",13.9
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - AREA, MEASURED IN COUNT","114,259",10.2
TEXAS,"AG LAND, PASTURELAND, OWNED, RENTED TO OTHERS - AREA, MEASURED IN COUNT","9,754",10.9
TEXAS,"AG LAND, PASTURELAND, RANGE ONLY, ORGANIC, TRANSITIONING - ACRES",376,19.4
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","53,928,046",9.3
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","13,131,559",12.6
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","1,684,326",13.3
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","5,917,762",10.4
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","11,469,712",13.3
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","3,430,743",16.5
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","15,555,515",10.8
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","33,898,275",14.6
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","11,523,361",13.9
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","8,506,409",30.5
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","24,239,458",29.2
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","3,475,736",57.4
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","9,627,536",17.1
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","2,066,617",24.5
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","13,693,999",22.9
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","824,700",9
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","8,114,823",8.1
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","4,330,739",22.1
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","676,661",7.2
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","1,340,927",7.2
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","779,377",22.3
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","4,034,367",19.1
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","5,721,722",21.5
TEXAS,"AG LAND, RENTED TO OTHERS - ACRES","1,236,435",39.7
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","226,671",20.3
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","6,327",23.2
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","66,373",39.6
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","41,032",24.9
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","37,531",44.1
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","48,799",24
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","26,470",26.6
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","187,364",27.4
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","28,564",57.4
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","10,743",31.7
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","32,019",23
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","46,645",24.4
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","57,263",22.9
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","32,083",39.8
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","37,357",29.6
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","21,306",29.3
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","17,371",48.9
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","1,558",22
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","5,083",35
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","4,899",26.7
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","1,210",23.6
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","13,826",26.7
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","3,310",48.5
TEXAS,"AG LAND, RENTED TO OTHERS - AREA, MEASURED IN COUNT","7,648",28.2
TEXAS,"FARM OPERATIONS, ORGANIC - NUMBER OF OPERATIONS",234,26.2
TEXAS,"FARM OPERATIONS, ORGANIC - NUMBER OF OPERATIONS",178,27.6
TEXAS,"FARM OPERATIONS, ORGANIC - NUMBER OF OPERATIONS",56,35.5
TEXAS,"FARM OPERATIONS, ORGANIC - OPERATIONS, MEASURED IN PCT BY YEARS",31,26.1
TEXAS,"FARM OPERATIONS, ORGANIC - OPERATIONS, MEASURED IN PCT BY YEARS",42,30
TEXAS,"FARM OPERATIONS, ORGANIC - OPERATIONS, MEASURED IN PCT BY YEARS",27,28.3
TEXAS,"LANDLORDS - NUMBER OF PARTNERS, AVG",2.9,37.8
TEXAS,"LANDLORDS - PARTNERS, AVG, MEASURED IN COUNT","49,218",44.2
TEXAS,"PRACTICES, 5 YEAR PRODUCTION PLAN, DISCONTINUE ALL AG - NUMBER OF OPERATIONS",5,41.6
TEXAS,"PRACTICES, 5 YEAR PRODUCTION PLAN, DISCONTINUE ALL AG - NUMBER OF OPERATIONS",5,31.3
TEXAS,"PRACTICES, 5 YEAR PRODUCTION PLAN, DISCONTINUE ALL AG - OPERATIONS, MEASURED IN PCT BY PRACTICE",2,21.9
TEXAS,"PRACTICES, 5 YEAR PRODUCTION PLAN, DISCONTINUE ALL AG - OPERATIONS, MEASURED IN PCT BY PRACTICE",3,21.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - NUMBER OF OPERATIONS",15,19.8
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - NUMBER OF OPERATIONS",13,1.5
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - NUMBER OF OPERATIONS",2,1.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",7,3.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",8,4.8
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DECREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",4,5.8
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DISCONTINUE - NUMBER OF OPERATIONS",3,8.2
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DISCONTINUE - NUMBER OF OPERATIONS",3,17.6
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DISCONTINUE - OPERATIONS, MEASURED IN PCT BY PRACTICE",1,25
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, DISCONTINUE - OPERATIONS, MEASURED IN PCT BY PRACTICE",2,24.5
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - NUMBER OF OPERATIONS",93,12.9
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - NUMBER OF OPERATIONS",62,20.6
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - NUMBER OF OPERATIONS",31,13.9
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",42,13.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",37,14.2
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, INCREASE - OPERATIONS, MEASURED IN PCT BY PRACTICE",55,21.6
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - NUMBER OF OPERATIONS",78,22.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - NUMBER OF OPERATIONS",61,6.7
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - NUMBER OF OPERATIONS",17,5.7
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - OPERATIONS, MEASURED IN PCT BY PRACTICE",35,9.2
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - OPERATIONS, MEASURED IN PCT BY PRACTICE",37,5.9
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, MAINTAIN CURRENT LEVEL - OPERATIONS, MEASURED IN PCT BY PRACTICE",30,17.7
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - NUMBER OF OPERATIONS",28,14
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - NUMBER OF OPERATIONS",22,17.4
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - NUMBER OF OPERATIONS",6,16.3
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - OPERATIONS, MEASURED IN PCT BY PRACTICE",13,57.5
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - OPERATIONS, MEASURED IN PCT BY PRACTICE",13,23.6
TEXAS,"PRACTICES, ORGANIC, 5 YEAR PRODUCTION PLAN, UNKNOWN - OPERATIONS, MEASURED IN PCT BY PRACTICE",11,69.1
TEXAS,"PRACTICES, ORGANIC, ADEQUATE PRODUCTION INPUTS AVAILABLE - NUMBER OF OPERATIONS",165,26.1
TEXAS,"PRACTICES, ORGANIC, ADEQUATE PRODUCTION INPUTS AVAILABLE - NUMBER OF OPERATIONS",120,(H)
TEXAS,"PRACTICES, ORGANIC, ADEQUATE PRODUCTION INPUTS AVAILABLE - NUMBER OF OPERATIONS",45,10.9
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL INSECT OR VERTEBRATE HABITAT MAINTAINED - NUMBER OF OPERATIONS",72,8.3
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL INSECT OR VERTEBRATE HABITAT MAINTAINED - NUMBER OF OPERATIONS",49,26.9
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL INSECT OR VERTEBRATE HABITAT MAINTAINED - NUMBER OF OPERATIONS",23,7.3
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL ORGANISMS APPLIED OR RELEASED - NUMBER OF OPERATIONS",61,8.1
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL ORGANISMS APPLIED OR RELEASED - NUMBER OF OPERATIONS",34,16
TEXAS,"PRACTICES, ORGANIC, BENEFICIAL ORGANISMS APPLIED OR RELEASED - NUMBER OF OPERATIONS",27,
TEXAS,"PRACTICES, ORGANIC, BIOLOGICAL PEST MGMT - NUMBER OF OPERATIONS",74,
TEXAS,"PRACTICES, ORGANIC, BIOLOGICAL PEST MGMT - NUMBER OF OPERATIONS",47,
TEXAS,"PRACTICES, ORGANIC, BIOLOGICAL PEST MGMT - NUMBER OF OPERATIONS",27,
TEXAS,"PRACTICES, ORGANIC, BUFFER STRIPS OR BORDER ROWS MAINTAINED, TO ISOLATE ORGANIC FROM CONVENTIONAL CROPS - NUMBER OF OPERATIONS",139,
TEXAS,"PRACTICES, ORGANIC, BUFFER STRIPS OR BORDER ROWS MAINTAINED, TO ISOLATE ORGANIC FROM CONVENTIONAL CROPS - NUMBER OF OPERATIONS",113,
TEXAS,"PRACTICES, ORGANIC, BUFFER STRIPS OR BORDER ROWS MAINTAINED, TO ISOLATE ORGANIC FROM CONVENTIONAL CROPS - NUMBER OF OPERATIONS",26,
TEXAS,"PRACTICES, ORGANIC, CONSERVATION TILLAGE, NO-TILL OR MINIMUM TILL - NUMBER OF OPERATIONS",75,
TEXAS,"PRACTICES, ORGANIC, CONSERVATION TILLAGE, NO-TILL OR MINIMUM TILL - NUMBER OF OPERATIONS",56,
TEXAS,"PRACTICES, ORGANIC, CONSERVATION TILLAGE, NO-TILL OR MINIMUM TILL - NUMBER OF OPERATIONS",19,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - NUMBER OF OPERATIONS",59,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - NUMBER OF OPERATIONS",35,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - NUMBER OF OPERATIONS",24,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - OPERATIONS, MEASURED IN PCT OF OPERATIONS",50,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - OPERATIONS, MEASURED IN PCT OF OPERATIONS",42,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, OTHER REASON - OPERATIONS, MEASURED IN PCT OF OPERATIONS",67,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - NUMBER OF OPERATIONS",44,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - NUMBER OF OPERATIONS",37,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - NUMBER OF OPERATIONS",7,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",37,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",45,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, TOO EXPENSIVE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",19,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - NUMBER OF OPERATIONS",16,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - NUMBER OF OPERATIONS",11,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - NUMBER OF OPERATIONS",5,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",13,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",13,
TEXAS,"PRACTICES, ORGANIC, CROP INSURANCE, NOT PURCHASED, UNFAMILIAR WITH CROP INSURANCE - OPERATIONS, MEASURED IN PCT OF OPERATIONS",14,
TEXAS,"PRACTICES, ORGANIC, CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE - NUMBER OF OPERATIONS",90,
TEXAS,"PRACTICES, ORGANIC, CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE - NUMBER OF OPERATIONS",58,
TEXAS,"PRACTICES, ORGANIC, CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE - NUMBER OF OPERATIONS",32,4.5
TEXAS,"PRACTICES, ORGANIC, FREE RANGE ANIMAL PRODUCTION - NUMBER OF OPERATIONS",32,11.3
TEXAS,"PRACTICES, ORGANIC, FREE RANGE ANIMAL PRODUCTION - NUMBER OF OPERATIONS",18,24.8
TEXAS,"PRACTICES, ORGANIC, FREE RANGE ANIMAL PRODUCTION - NUMBER OF OPERATIONS",14,10.7
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - ACRES","1,251",7.8
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - ACRES",990,14.9
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - ACRES",261,15.1
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - NUMBER OF OPERATIONS",16,6.6
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - NUMBER OF OPERATIONS",10,10.1
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, EQIP ORGANIC INITIATIVE - NUMBER OF OPERATIONS",6,16.8
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, NATIONAL ORGANIC CERTIFICATION COST SHARE - NUMBER OF OPERATIONS",59,8.8
TEXAS,"PRACTICES, ORGANIC, GOVT PROGRAMS, FEDERAL, NATIONAL ORGANIC CERTIFICATION COST SHARE - NUMBER OF OPERATIONS",59,22.3
TEXAS,"PRACTICES, ORGANIC, GREEN OR ANIMAL MANURES USED - NUMBER OF OPERATIONS",133,10.1
TEXAS,"PRACTICES, ORGANIC, GREEN OR ANIMAL MANURES USED - NUMBER OF OPERATIONS",102,25.4
TEXAS,"PRACTICES, ORGANIC, GREEN OR ANIMAL MANURES USED - NUMBER OF OPERATIONS",31,10.8
TEXAS,"PRACTICES, ORGANIC, MULCH OR COMPOST, PRODUCED OR USED - NUMBER OF OPERATIONS",124,24.8
